시간,축구장_시간당발전량,학생회관_시간당발전량,중앙창고_시간당발전량,학사과정_시간당발전량,다산빌딩_시간당발전량,시설관리동_시간당발전량,대학C동_시간당발전량,동물실험동_시간당발전량,중앙도서관_시간당발전량,LG도서관_시간당발전량,신재생에너지동_시간당발전량,삼성환경동_시간당발전량,중앙연구기기센터_시간당발전량,산업협력관_시간당발전량,기숙사 B동_시간당발전량,자연과학동_시간당발전량
2022-07-30 17:00:00,6.9,4.0,2.4,0.9,2.9,9.2,1.5,3.8,2.7,3.7,6.6,5.4,9.9,10.7,4.5,69.5
2022-07-30 18:00:00,4.4,2.8,1.6,0.6,1.9,6.0,1.1,2.6,1.9,2.6,4.8,3.8,6.8,9.2,3.2,49.2
2022-07-30 19:00:00,0.7,0.9,0.0,0.0,0.1,0.0,0.5,1.0,0.7,0.8,0.9,0.0,0.9,3.0,1.1,6.3
2022-07-30 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1
2022-07-31 07:00:00,3.2,2.0,1.0,0.0,1.0,4.2,0.8,1.9,1.4,1.7,3.4,2.6,4.7,5.2,2.0,1.5
2022-07-31 08:00:00,11.3,6.7,3.9,3.6,4.3,15.1,2.2,5.4,4.3,5.8,9.9,8.1,14.7,15.0,6.6,8.4
2022-07-31 09:00:00,13.7,7.3,4.3,3.9,5.6,17.9,2.5,6.7,4.9,6.7,11.4,9.8,17.9,19.5,7.7,18.1
2022-07-31 10:00:00,10.0,5.4,3.1,2.6,4.0,12.9,1.8,4.8,3.4,4.6,8.1,6.9,12.4,13.6,5.5,19.5
2022-07-31 11:00:00,5.4,3.7,1.9,1.9,2.1,7.6,1.3,2.9,2.4,3.2,5.7,4.4,7.9,7.7,3.5,17.3
2022-07-31 12:00:00,2.1,1.6,0.7,0.7,0.6,3.1,0.7,1.5,1.1,1.3,2.8,2.1,3.7,4.2,1.8,21.1
2022-07-31 13:00:00,11.2,4.7,2.5,2.7,3.7,10.6,1.5,4.1,2.8,3.9,7.6,6.4,11.4,13.0,5.3,41.0
2022-07-31 14:00:00,9.8,5.1,2.8,2.5,3.4,12.2,1.7,4.4,3.2,4.1,7.5,6.4,11.3,13.5,5.4,50.9
2022-07-31 15:00:00,23.6,12.4,7.5,7.1,9.7,31.2,4.1,11.1,8.3,11.5,19.1,16.6,30.4,31.6,13.4,26.8
2022-07-31 16:00:00,12.9,8.0,4.8,5.0,5.8,18.2,2.8,6.8,5.4,7.5,12.6,10.0,19.6,18.0,8.3,68.2
2022-07-31 17:00:00,9.5,5.5,3.1,2.8,4.0,13.2,1.9,4.9,3.7,5.0,8.6,7.3,13.2,13.8,5.9,22.5
2022-07-31 18:00:00,3.4,2.2,1.1,1.2,1.4,4.6,1.0,2.1,1.7,2.2,4.2,3.1,5.7,5.5,2.6,12.7
2022-07-31 19:00:00,1.3,1.2,0.5,0.0,0.6,2.1,0.6,1.3,0.8,1.1,1.0,1.6,2.6,3.4,1.2,2.7
2022-07-31 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 06:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.3
2022-08-01 07:00:00,3.1,2.0,1.1,0.0,1.1,1.5,0.8,1.9,1.3,1.6,3.4,2.6,4.5,5.2,1.9,13.1
2022-08-01 08:00:00,11.2,6.3,3.9,4.3,4.2,14.2,2.1,5.6,4.0,5.3,9.6,8.0,14.8,18.6,10.9,47.2
2022-08-01 09:00:00,20.0,9.8,6.8,4.7,7.7,23.1,4.1,7.7,6.9,10.6,21.1,11.9,23.3,22.4,9.2,88.5
2022-08-01 10:00:00,59.8,31.1,16.5,12.0,21.2,71.6,8.9,23.8,20.8,28.1,46.6,40.3,65.9,61.2,23.0,112.5
2022-08-01 11:00:00,20.7,12.1,7.1,6.1,8.6,29.8,3.5,9.6,7.4,10.1,16.1,14.2,23.7,23.1,10.3,46.6
2022-08-01 12:00:00,13.1,6.5,3.8,3.2,5.3,16.0,2.2,6.1,4.4,5.9,10.0,8.9,16.0,19.8,6.4,41.8
2022-08-01 13:00:00,16.1,8.9,5.4,4.7,6.5,21.4,2.9,6.9,5.5,7.7,13.1,10.5,19.4,18.8,8.6,40.7
2022-08-01 14:00:00,6.7,4.1,2.2,0.8,2.8,9.1,1.4,3.6,2.6,3.5,6.3,5.1,9.4,10.2,4.1,179.6
2022-08-01 15:00:00,13.7,8.5,4.8,1.6,5.7,21.1,2.5,6.3,5.2,6.6,11.3,9.8,16.5,17.1,7.3,56.2
2022-08-01 16:00:00,1.5,1.4,0.7,0.0,0.8,2.6,0.7,1.6,1.1,1.4,2.9,2.1,3.9,4.8,1.9,45.6
2022-08-01 17:00:00,2.6,2.0,1.0,0.0,1.1,4.1,0.9,1.9,1.4,1.8,3.5,2.7,4.9,5.1,2.3,6.2
2022-08-01 18:00:00,0.0,0.0,0.0,0.0,-0.1,-0.3,0.4,0.6,0.3,0.0,0.7,0.0,0.0,1.3,0.0,16.3
2022-08-01 19:00:00,0.0,0.0,0.0,0.0,-0.4,-0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
2022-08-01 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-01 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.3,0.0,-0.0,0.0,0.0,0.0,0.0,0.1,-0.0,-0.0
2022-08-02 07:00:00,2.5,1.8,0.9,0.8,0.9,3.7,0.8,1.7,1.2,1.6,3.2,2.4,4.3,4.8,2.0,5.1
2022-08-02 08:00:00,2.7,1.3,0.6,0.6,0.6,2.4,0.7,1.6,0.9,1.2,2.7,2.0,3.6,5.4,1.9,2.4
2022-08-02 09:00:00,21.5,9.9,6.4,7.1,8.2,23.0,3.4,11.2,6.4,9.1,20.0,15.3,37.8,28.7,12.6,14.9
2022-08-02 10:00:00,37.1,30.4,21.8,4.2,11.8,77.4,2.5,9.3,19.0,15.8,32.8,35.3,61.5,58.9,9.1,36.8
2022-08-02 11:00:00,24.2,16.0,13.8,14.3,13.2,37.6,4.5,15.7,9.3,12.4,26.5,26.0,46.6,52.4,28.1,13.7
2022-08-02 12:00:00,21.9,11.7,7.3,6.6,9.6,20.7,3.9,10.7,8.0,10.9,18.3,16.1,29.5,30.7,12.9,10.5
2022-08-02 13:00:00,16.2,10.0,6.2,6.2,7.3,17.3,3.5,8.0,7.2,9.7,15.6,12.7,24.3,22.1,10.8,19.1
2022-08-02 14:00:00,82.6,37.6,17.7,14.7,20.7,62.6,6.6,22.0,29.9,34.6,37.5,54.0,67.0,99.2,35.6,23.3
2022-08-02 15:00:00,66.6,11.1,6.4,5.7,9.6,20.7,3.5,11.8,7.4,9.8,17.0,15.9,28.8,33.4,12.4,28.4
2022-08-02 16:00:00,18.1,10.1,6.1,6.2,8.2,18.5,3.6,9.1,7.8,10.6,16.0,13.8,25.8,25.7,12.4,9.2
2022-08-02 17:00:00,8.0,5.0,2.5,2.7,3.8,8.3,1.8,4.7,3.6,4.6,8.3,6.9,12.7,13.3,0.4,13.8
2022-08-02 18:00:00,17.1,8.4,3.5,6.0,9.4,21.0,3.9,11.1,9.0,8.9,18.7,16.6,32.1,31.8,13.7,10.6
2022-08-02 19:00:00,0.6,0.8,0.1,0.0,0.5,1.2,0.6,1.3,0.9,0.9,0.9,1.6,1.4,3.1,1.4,2.0
2022-08-02 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-02 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006
2022-08-03 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.0,1.866999999999999
2022-08-03 07:00:00,3.6,2.4,2.2,1.8,1.0,2.7,0.8,1.7,1.4,1.8,4.0,2.4,4.3,4.8,2.1,49.03599999999999
2022-08-03 08:00:00,4.3,3.3,1.9,2.1,2.4,5.0,1.3,2.8,2.3,3.0,7.6,6.6,8.6,8.3,4.1,26.245000000000005
2022-08-03 09:00:00,28.6,14.9,15.6,11.6,13.2,36.4,5.5,16.9,13.1,16.5,30.3,26.1,48.0,48.5,19.8,82.794
2022-08-03 10:00:00,17.9,7.8,5.1,6.8,7.5,13.1,3.2,12.3,5.5,7.9,15.1,12.9,24.8,58.2,18.4,80.97999999999998
2022-08-03 11:00:00,15.5,9.9,5.7,2.2,6.2,16.6,2.8,6.7,6.2,8.3,13.3,11.0,20.0,18.6,8.2,53.37499999999999
2022-08-03 12:00:00,84.6,38.2,24.6,11.8,20.3,78.4,13.2,29.3,27.5,39.3,57.2,62.2,74.5,86.2,45.2,125.88800000000003
2022-08-03 13:00:00,32.2,17.4,10.4,4.3,13.1,30.9,5.1,15.1,10.6,14.6,24.8,22.7,41.6,43.5,17.3,88.95400000000001
2022-08-03 14:00:00,19.6,13.1,8.0,4.9,10.7,23.3,5.1,12.5,9.1,12.6,22.4,18.7,36.0,33.9,18.6,79.74399999999999
2022-08-03 15:00:00,4.3,2.2,1.3,0.9,2.4,3.1,1.3,3.6,1.8,2.5,5.5,4.3,8.4,10.7,4.3,56.45099999999999
2022-08-03 16:00:00,12.1,7.3,3.9,1.6,5.9,13.3,2.5,6.5,5.1,6.7,11.1,9.9,17.6,18.0,7.9,72.58899999999998
2022-08-03 17:00:00,33.8,20.0,5.9,6.1,15.1,29.3,5.1,22.1,9.1,10.9,24.0,27.6,52.2,61.0,26.5,69.30000000000003
2022-08-03 18:00:00,11.1,5.4,1.2,1.8,7.1,12.1,3.0,8.4,6.8,6.0,13.6,12.1,24.0,24.1,10.2,39.257000000000005
2022-08-03 19:00:00,1.1,1.2,0.4,0.0,0.8,2.6,0.7,1.9,1.4,1.5,3.3,2.4,4.0,3.8,2.0,14.727000000000006
2022-08-03 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-03 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 06:00:00,0.0,0.0,0.0,0.0,0.0,-0.4,0.3,0.4,0.0,0.0,0.6,0.0,0.0,0.9,0.3,8.604000000000003
2022-08-04 07:00:00,4.9,2.8,2.3,3.4,2.6,3.7,1.5,3.4,2.4,3.3,7.2,5.0,10.3,9.4,4.2,45.165
2022-08-04 08:00:00,8.4,7.6,9.1,2.9,3.3,17.0,3.0,3.9,8.6,9.3,12.8,6.5,11.7,10.9,5.6,68.29900000000002
2022-08-04 09:00:00,14.5,14.1,9.8,8.6,8.7,20.7,4.5,11.7,9.5,14.0,20.4,22.1,30.5,39.1,10.5,60.87800000000004
2022-08-04 10:00:00,50.3,11.7,8.4,8.9,8.1,21.7,3.1,16.0,7.2,11.8,17.0,14.8,27.6,49.9,10.6,85.57899999999997
2022-08-04 11:00:00,61.4,31.9,23.5,17.8,25.8,66.8,10.4,28.7,24.0,33.7,53.6,44.9,89.7,62.2,37.7,128.07399999999996
2022-08-04 12:00:00,24.5,12.9,8.3,6.7,10.2,24.2,4.0,11.3,8.7,11.7,19.1,16.9,30.8,31.8,13.1,60.671000000000014
2022-08-04 13:00:00,70.9,31.2,20.5,14.7,30.3,61.3,6.7,30.0,25.5,37.3,58.8,54.6,106.2,95.5,27.1,89.70000000000002
2022-08-04 14:00:00,45.5,34.6,12.1,8.3,12.2,65.2,5.2,11.8,9.2,15.9,35.5,27.1,35.1,33.7,17.4,79.30699999999999
2022-08-04 15:00:00,41.2,25.8,15.5,15.9,24.3,53.2,9.5,27.0,20.3,28.5,46.4,41.4,79.8,78.4,32.9,88.085
2022-08-04 16:00:00,18.2,13.5,5.4,5.0,6.2,29.2,2.7,11.5,6.5,8.4,11.2,16.0,18.4,31.5,11.2,80.59099999999998
2022-08-04 17:00:00,34.9,18.9,8.8,10.3,17.4,38.4,7.1,18.9,15.3,18.1,32.0,29.7,55.4,54.5,23.1,57.83100000000001
2022-08-04 18:00:00,7.0,3.4,1.8,1.8,2.7,5.6,1.4,3.6,2.5,3.2,6.1,5.1,9.2,10.3,4.2,29.276000000000007
2022-08-04 19:00:00,0.9,0.9,0.0,0.0,0.5,0.9,0.6,1.1,0.7,0.7,0.9,0.9,1.7,3.2,1.2,20.112
2022-08-04 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-04 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 06:00:00,0.0,0.0,0.0,0.0,-0.2,-0.4,0.1,0.2,0.1,0.0,0.5,0.0,0.0,0.8,0.0,9.202000000000004
2022-08-05 07:00:00,-0.8,0.3,0.0,0.0,0.0,-0.3,0.4,0.5,0.3,0.0,0.7,0.0,0.0,1.4,0.6,21.506
2022-08-05 08:00:00,2.5,1.6,0.8,0.8,1.1,2.0,0.8,1.8,1.2,1.5,3.2,2.4,4.3,5.0,1.9,26.146999999999995
2022-08-05 09:00:00,31.2,7.7,4.3,7.3,6.5,12.1,3.4,10.3,4.6,6.5,12.7,11.6,20.7,29.1,18.2,60.59099999999995
2022-08-05 10:00:00,15.7,11.3,8.6,8.9,10.0,22.2,8.8,8.3,12.6,25.3,29.2,13.9,27.5,23.6,24.6,87.84499999999998
2022-08-05 11:00:00,68.5,13.7,23.9,5.6,18.8,66.1,4.5,9.4,21.0,32.4,34.2,44.9,29.2,25.6,10.8,97.339
2022-08-05 12:00:00,17.3,9.7,6.0,4.4,6.8,17.5,3.0,7.2,6.5,8.6,13.5,11.6,20.9,20.2,8.7,65.34800000000001
2022-08-05 13:00:00,25.8,36.9,24.6,11.4,32.6,76.0,12.7,28.2,28.1,24.9,63.9,57.1,107.8,102.7,44.5,129.74500000000006
2022-08-05 14:00:00,62.6,33.6,21.5,10.2,30.7,69.6,11.9,33.1,26.2,37.1,58.7,52.1,99.6,97.3,42.3,118.83600000000004
2022-08-05 15:00:00,56.8,28.1,16.7,8.7,25.8,59.1,10.1,28.4,22.0,30.8,48.9,44.4,83.7,85.5,36.8,106.568
2022-08-05 16:00:00,44.7,24.5,13.5,2.1,21.2,52.3,3.0,9.2,7.3,8.9,23.6,37.3,64.0,25.5,10.6,79.631
2022-08-05 17:00:00,30.4,17.1,8.3,4.3,15.3,35.3,6.3,16.1,13.7,16.1,28.6,26.0,48.6,45.9,20.2,75.681
2022-08-05 18:00:00,9.8,5.3,1.9,1.4,5.9,13.1,2.4,6.6,5.6,5.2,11.4,10.0,19.3,18.8,7.8,35.55199999999999
2022-08-05 19:00:00,0.0,0.6,0.0,0.0,0.3,0.5,0.5,1.0,0.6,0.6,0.8,0.0,0.7,2.3,1.1,10.960999999999997
2022-08-05 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-05 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 05:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 06:00:00,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2022-08-06 07:00:00,4.6,2.8,1.7,1.5,1.9,4.0,1.1,2.9,1.9,2.5,4.8,3.8,6.9,8.4,3.3,6.9
2022-08-06 08:00:00,4.1,3.6,2.2,1.9,2.3,5.5,1.5,2.9,2.7,3.7,6.1,4.6,8.4,8.2,4.0,21.0
2022-08-06 09:00:00,14.3,5.9,3.4,3.2,5.0,9.9,1.9,6.9,3.5,4.7,9.3,8.6,15.6,19.6,6.7,10.1
2022-08-06 10:00:00,19.6,9.5,5.8,4.2,6.4,16.5,2.7,7.7,5.7,7.5,12.3,10.9,19.3,21.3,8.2,55.0
2022-08-06 11:00:00,27.0,13.1,8.9,16.1,20.2,24.0,7.5,25.9,19.7,26.5,36.6,34.0,66.5,74.9,28.6,59.9
2022-08-06 12:00:00,65.1,31.4,22.2,7.2,14.1,63.5,10.3,12.6,24.0,33.4,35.9,31.0,43.9,31.8,17.0,88.4
2022-08-06 13:00:00,65.0,29.1,19.0,8.4,24.4,59.4,9.6,28.0,21.6,30.3,48.3,43.2,80.3,80.7,34.1,67.2
2022-08-06 14:00:00,34.4,28.7,18.1,8.3,25.3,59.2,9.6,27.1,21.8,30.5,47.7,43.5,81.7,78.9,34.1,65.8
2022-08-06 15:00:00,15.0,24.7,14.9,7.3,23.0,52.0,8.8,24.2,19.7,27.6,43.2,39.0,73.2,71.9,31.0,70.3
2022-08-06 16:00:00,14.4,8.2,4.9,2.3,7.9,16.7,3.5,8.2,7.3,9.6,15.1,12.5,23.6,22.2,11.7,111.5
2022-08-06 17:00:00,23.0,12.9,5.9,3.5,13.0,26.4,5.0,13.4,9.7,11.8,22.8,21.1,39.3,36.8,15.7,99.0
2022-08-06 18:00:00,8.9,4.7,1.9,1.3,5.3,10.9,2.2,6.2,4.8,4.9,10.3,9.0,17.1,17.8,7.3,14.5
2022-08-06 19:00:00,-0.0,0.5,0.0,0.0,0.2,0.0,0.4,0.9,0.6,0.5,0.8,0.0,0.6,2.3,0.9,10.6
2022-08-06 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
